Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:13:55.961,UP,24,101,762,576,,,,0x181206FA,CSA5
15:13:55.961,DOWN,24,101,747,1728,-15,1152,-58844.31,0x583602EB,CSA5
15:13:55.961,UP,25,101,672,951,,,,0x191DBEA0,CSA5
15:13:55.961,DOWN,25,101,657,2100,-15,1149,-58841.31,0x5941A291,CSA5
15:13:55.961,UP,26,101,582,1359,,,,0x1A2A7E46,CSA5
15:13:55.961,DOWN,26,101,567,2525,-15,1166,-58858.31,0x5A4EEA37,CSA5
15:13:55.961,UP,27,101,492,1727,,,,0x1B35FDEC,CSA5
15:13:55.961,DOWN,27,101,477,2894,-15,1167,-58859.31,0x5B5A71DD,CSA5
15:13:55.961,UP,28,101,402,2141,,,,0x1C42ED92,CSA5
15:13:55.961,DOWN,28,101,387,3281,-15,1140,-58832.31,0x5C668983,CSA5
15:13:55.961,UP,29,101,312,2517,,,,0x1D4EAD38,CSA5
15:13:55.961,DOWN,29,101,297,3687,-15,1170,-58862.31,0x5D733929,CSA5
15:13:55.961,UP,30,101,222,2927,,,,0x1E5B7CDE,CSA5
15:13:55.961,DOWN,30,101,206,222,-16,-2705,-58833.46,0x5E06F0CE,CSA5
15:13:55.961,UP,31,101,132,3278,,,,0x1F667484,CSA5
15:13:55.961,DOWN,31,101,116,579,-16,-2699,-58839.46,0x5F121874,CSA5
15:13:55.961,UP,32,101,42,3622,,,,0x2071342A,CSA5
15:13:55.961,DOWN,32,101,26,920,-16,-2702,-58836.46,0x601CC01A,CSA5
15:13:55.961,UP,33,101,975,175,,,,0x21057FCF,CSA5
15:13:55.961,DOWN,33,101,960,1333,-15,1158,-58850.31,0x6129ABC0,CSA5
15:13:55.961,UP,34,101,885,563,,,,0x22119F75,CSA5
15:13:55.961,DOWN,34,101,870,1728,-15,1165,-58857.31,0x62360366,CSA5
15:13:55.961,UP,35,101,795,933,,,,0x231D2F1B,CSA5
15:13:55.961,DOWN,35,101,780,2119,-15,1186,-58878.31,0x63423B0C,CSA5
15:13:55.961,UP,36,101,705,1315,,,,0x24291EC1,CSA5
15:13:55.961,DOWN,36,101,690,2486,-15,1171,-58863.31,0x644DB2B2,CSA5
15:13:55.961,UP,37,101,615,1707,,,,0x25355E67,CSA5
15:13:55.961,DOWN,37,101,600,2874,-15,1167,-58859.31,0x6559D258,CSA5
15:13:55.961,UP,38,101,525,2085,,,,0x26412E0D,CSA5
15:13:55.961,DOWN,38,101,510,3252,-15,1167,-58859.31,0x6665A1FE,CSA5
15:13:55.961,UP,39,101,435,2502,,,,0x274E35B3,CSA5
15:13:55.961,DOWN,39,101,420,3643,-15,1141,-58833.31,0x6771D9A4,CSA5
15:13:55.961,UP,40,101,345,2907,,,,0x285ADD59,CSA5
15:13:55.961,DOWN,40,101,329,202,-16,-2705,-58833.46,0x68065149,CSA5
15:13:55.962,UP,41,101,255,3257,,,,0x2965CCFF,CSA5
15:13:55.962,DOWN,41,101,239,564,-16,-2693,-58845.46,0x6911A0EF,CSA5
15:13:55.962,UP,42,101,165,3674,,,,0x2A72D4A5,CSA5
15:13:55.962,DOWN,42,101,149,988,-16,-2686,-58852.46,0x6A1EE095,CSA5
15:13:55.962,UP,43,101,74,109,,,,0x2B036C4A,CSA5
15:13:55.962,DOWN,43,101,59,1276,-15,1167,-58859.31,0x6B27E03B,CSA5
15:13:55.962,UP,44,101,1008,614,,,,0x2C1337F0,CSA5
15:13:55.962,DOWN,44,101,993,1809,-15,1195,-58887.31,0x6C388BE1,CSA5
15:13:55.962,UP,45,101,918,951,,,,0x2D1DBF96,CSA5
15:13:55.962,DOWN,45,101,903,2119,-15,1168,-58860.31,0x6D423B87,CSA5
15:13:55.962,UP,46,101,828,1331,,,,0x2E299F3C,CSA5
15:13:55.962,DOWN,46,101,813,2508,-15,1177,-58869.31,0x6E4E632D,CSA5
15:13:55.962,UP,47,101,738,1707,,,,0x2F355EE2,CSA5
15:13:55.962,DOWN,47,101,723,2845,-15,1138,-58830.31,0x6F58EAD3,CSA5
15:13:55.962,UP,48,101,648,2085,,,,0x30412E88,CSA5
15:13:55.962,DOWN,48,101,633,3252,-15,1167,-58859.31,0x7065A279,CSA5
15:13:55.962,UP,49,101,558,2465,,,,0x314D0E2E,CSA5
15:13:55.962,DOWN,49,101,543,3643,-15,1178,-58870.31,0x7171DA1F,CSA5
15:13:55.962,UP,50,101,468,2893,,,,0x325A6DD4,CSA5
15:13:55.962,DOWN,50,101,452,180,-16,-2713,-58825.46,0x7205A1C4,CSA5
15:13:55.962,UP,51,101,378,3257,,,,0x3365CD7A,CSA5
15:13:55.962,DOWN,51,101,362,553,-16,-2704,-58834.46,0x7311496A,CSA5
15:13:55.962,UP,52,101,288,3658,,,,0x34725520,CSA5
15:13:55.962,DOWN,52,101,272,957,-16,-2701,-58837.46,0x741DE910,CSA5
15:13:55.962,UP,53,101,197,175,,,,0x35057CC5,CSA5
15:13:55.962,DOWN,53,101,182,1333,-15,1158,-58850.31,0x7529A8B6,CSA5
15:13:55.962,UP,54,101,107,594,,,,0x3612946B,CSA5
15:13:55.962,DOWN,54,101,92,1767,-15,1173,-58865.31,0x7637385C,CSA5
15:13:55.962,UP,55,101,17,933,,,,0x371D2C11,CSA5
15:13:55.962,DOWN,55,101,2,2119,-15,1186,-58878.31,0x77423802,CSA5
15:13:55.962,UP,56,101,951,1343,,,,0x3829FFB7,CSA5
15:13:55.962,DOWN,56,101,936,2525,-15,1182,-58874.31,0x784EEBA8,CSA5
15:13:55.962,UP,57,101,861,1727,,,,0x3935FF5D,CSA5
15:13:55.962,DOWN,57,101,846,2874,-15,1147,-58839.31,0x7959D34E,CSA5
15:13:55.962,UP,58,101,771,2125,,,,0x3A426F03,CSA5
15:13:55.962,DOWN,58,101,756,3281,-15,1156,-58848.31,0x7A668AF4,CSA5
15:13:55.962,UP,59,101,681,2548,,,,0x3B4FA6A9,CSA5
15:13:55.962,DOWN,59,101,666,3706,-15,1158,-58850.31,0x7B73D29A,CSA5
15:13:55.962,UP,60,101,591,2927,,,,0x3C5B7E4F,CSA5
15:13:55.962,DOWN,60,101,575,236,-16,-2691,-58847.46,0x7C07623F,CSA5
15:13:55.962,UP,61,101,501,3257,,,,0x3D65CDF5,CSA5
15:13:55.962,DOWN,61,101,485,553,-16,-2704,-58834.46,0x7D1149E5,CSA5
