Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:13:32.651,UP,56,101,166,3294,,,,0x3866F4A6,CSA3
15:13:32.651,DOWN,56,101,163,3558,-3,264,-11802.46,0x786F30A3,CSA3
15:13:32.651,UP,57,101,76,3752,,,,0x3975444C,CSA3
15:13:32.651,DOWN,57,101,72,145,-4,-3607,-11777.62,0x79048848,CSA3
15:13:32.651,UP,58,101,1009,245,,,,0x3A07AFF1,CSA3
15:13:32.651,DOWN,58,101,1006,511,-3,266,-11804.46,0x7A0FFBEE,CSA3
15:13:32.651,UP,59,101,919,648,,,,0x3B144797,CSA3
15:13:32.651,DOWN,59,101,916,892,-3,244,-11782.46,0x7B1BE394,CSA3
15:13:32.651,UP,60,101,829,1007,,,,0x3C1F7F3D,CSA3
15:13:32.651,DOWN,60,101,826,1287,-3,280,-11818.46,0x7C283B3A,CSA3
15:13:32.651,UP,61,101,739,1396,,,,0x3D2BA6E3,CSA3
15:13:32.651,DOWN,61,101,736,1665,-3,269,-11807.46,0x7D340AE0,CSA3
15:13:32.651,UP,62,101,649,1776,,,,0x3E378689,CSA3
15:13:32.651,DOWN,62,101,646,2044,-3,268,-11806.46,0x7E3FE286,CSA3
15:13:32.651,UP,63,101,559,2194,,,,0x3F44962F,CSA3
15:13:32.651,DOWN,63,101,556,2479,-3,285,-11823.46,0x7F4D7A2C,CSA3
15:13:32.651,UP,0,101,469,2579,,,,0x00509DD5,CSA3
15:13:32.651,DOWN,0,101,466,2828,-3,249,-11787.46,0x405861D2,CSA3
15:13:32.651,UP,1,101,379,2927,,,,0x015B7D7B,CSA3
15:13:32.651,DOWN,1,101,376,3204,-3,277,-11815.46,0x41642178,CSA3
15:13:32.651,UP,2,101,289,3319,,,,0x0267BD21,CSA3
15:13:32.651,DOWN,2,101,286,3590,-3,271,-11809.46,0x4270311E,CSA3
15:13:32.651,UP,3,101,199,3687,,,,0x03733CC7,CSA3
15:13:32.651,DOWN,3,101,195,94,-4,-3593,-11791.62,0x4302F0C3,CSA3
15:13:32.651,UP,4,101,108,230,,,,0x0407346C,CSA3
15:13:32.651,DOWN,4,101,105,506,-3,276,-11814.46,0x440FD069,CSA3
15:13:32.651,UP,5,101,18,614,,,,0x05133412,CSA3
15:13:32.651,DOWN,5,101,15,879,-3,265,-11803.46,0x451B780F,CSA3
15:13:32.651,UP,6,101,952,1018,,,,0x061FD7B8,CSA3
15:13:32.651,DOWN,6,101,949,1305,-3,287,-11825.46,0x4628CBB5,CSA3
15:13:32.651,UP,7,101,862,1427,,,,0x072C9F5E,CSA3
15:13:32.651,DOWN,7,101,859,1691,-3,264,-11802.46,0x4734DB5B,CSA3
15:13:32.651,UP,8,101,772,1776,,,,0x08378704,CSA3
15:13:32.651,DOWN,8,101,769,2044,-3,268,-11806.46,0x483FE301,CSA3
15:13:32.651,UP,9,101,682,2181,,,,0x09442EAA,CSA3
15:13:32.651,DOWN,9,101,679,2454,-3,273,-11811.46,0x494CB2A7,CSA3
15:13:32.651,UP,10,101,592,2592,,,,0x0A510650,CSA3
15:13:32.651,DOWN,10,101,589,2874,-3,282,-11820.46,0x4A59D24D,CSA3
15:13:32.651,UP,11,101,502,2907,,,,0x0B5ADDF6,CSA3
15:13:32.651,DOWN,11,101,499,3172,-3,265,-11803.46,0x4B6321F3,CSA3
15:13:32.651,UP,12,101,412,3347,,,,0x0C689D9C,CSA3
15:13:32.651,DOWN,12,101,409,3613,-3,266,-11804.46,0x4C70E999,CSA3
15:13:32.651,UP,13,101,322,3711,,,,0x0D73FD42,CSA3
15:13:32.651,DOWN,13,101,318,109,-4,-3602,-11782.62,0x4D03693E,CSA3
15:13:32.651,UP,14,101,231,245,,,,0x0E07ACE7,CSA3
15:13:32.651,DOWN,14,101,228,537,-3,292,-11830.46,0x4E10C8E4,CSA3
15:13:32.651,UP,15,101,141,648,,,,0x0F14448D,CSA3
15:13:32.651,DOWN,15,101,138,904,-3,256,-11794.46,0x4F1C408A,CSA3
15:13:32.651,UP,16,101,51,999,,,,0x101F3C33,CSA3
15:13:32.651,DOWN,16,101,48,1268,-3,269,-11807.46,0x5027A030,CSA3
15:13:32.651,UP,17,101,985,1414,,,,0x112C37D9,CSA3
15:13:32.651,DOWN,17,101,982,1691,-3,277,-11815.46,0x5134DBD6,CSA3
15:13:32.651,UP,18,101,895,1776,,,,0x1237877F,CSA3
15:13:32.651,DOWN,18,101,892,2044,-3,268,-11806.46,0x523FE37C,CSA3
15:13:32.651,UP,19,101,805,2155,,,,0x13435F25,CSA3
15:13:32.651,DOWN,19,101,802,2416,-3,261,-11799.46,0x534B8322,CSA3
15:13:32.651,UP,20,101,715,2592,,,,0x145106CB,CSA3
15:13:32.651,DOWN,20,101,712,2860,-3,268,-11806.46,0x545962C8,CSA3
15:13:32.651,UP,21,101,625,2927,,,,0x155B7E71,CSA3
15:13:32.651,DOWN,21,101,622,3190,-3,263,-11801.46,0x5563B26E,CSA3
15:13:32.651,UP,22,101,535,3308,,,,0x16676617,CSA3
15:13:32.651,DOWN,22,101,532,3558,-3,250,-11788.46,0x566F3214,CSA3
15:13:32.651,UP,23,101,445,3697,,,,0x17738DBD,CSA3
15:13:32.651,DOWN,23,101,441,109,-4,-3588,-11796.62,0x570369B9,CSA3
15:13:32.651,UP,24,101,354,207,,,,0x18067D62,CSA3
15:13:32.651,DOWN,24,101,351,480,-3,273,-11811.46,0x580F015F,CSA3
15:13:32.651,UP,25,101,264,648,,,,0x19144508,CSA3
15:13:32.651,DOWN,25,101,261,920,-3,272,-11810.46,0x591CC105,CSA3
15:13:32.651,UP,26,101,174,1038,,,,0x1A2074AE,CSA3
15:13:32.651,DOWN,26,101,171,1305,-3,267,-11805.46,0x5A28C8AB,CSA3
15:13:32.651,UP,27,101,84,1396,,,,0x1B2BA454,CSA3
15:13:32.651,DOWN,27,101,81,1665,-3,269,-11807.46,0x5B340851,CSA3
15:13:32.651,UP,28,101,1018,1762,,,,0x1C3717FA,CSA3
15:13:32.651,DOWN,28,101,1015,2018,-3,256,-11794.46,0x5C3F13F7,CSA3
15:13:32.651,UP,29,101,928,2219,,,,0x1D455FA0,CSA3
15:13:32.651,DOWN,29,101,925,2501,-3,282,-11820.46,0x5D4E2B9D,CSA3
15:13:32.651,UP,30,101,838,2548,,,,0x1E4FA746,CSA3
15:13:32.651,DOWN,30,101,835,2814,-3,266,-11804.46,0x5E57F343,CSA3
15:13:32.651,UP,31,101,748,2957,,,,0x1F5C6EEC,CSA3
15:13:32.651,DOWN,31,101,745,3219,-3,262,-11800.46,0x5F649AE9,CSA3
15:13:32.651,UP,32,101,658,3294,,,,0x2066F692,CSA3
15:13:32.651,DOWN,32,101,655,3558,-3,264,-11802.46,0x606F328F,CSA3
15:13:32.651,UP,33,101,568,3734,,,,0x2174B638,CSA3
15:13:32.651,DOWN,33,101,564,129,-4,-3605,-11779.62,0x61040A34,CSA3
15:13:32.651,UP,34,101,477,262,,,,0x220835DD,CSA3
15:13:32.651,DOWN,34,101,474,537,-3,275,-11813.46,0x6210C9DA,CSA3
15:13:32.651,UP,35,101,387,648,,,,0x23144583,CSA3
15:13:32.651,DOWN,35,101,384,892,-3,244,-11782.46,0x631BE180,CSA3
15:13:32.651,UP,36,101,297,1067,,,,0x24215D29,CSA3
15:13:32.651,DOWN,36,101,294,1333,-3,266,-11804.46,0x6429A926,CSA3
15:13:32.651,UP,37,101,207,1380,,,,0x252B24CF,CSA3
15:13:32.651,DOWN,37,101,204,1649,-3,269,-11807.46,0x653388CC,CSA3
15:13:32.651,UP,38,101,117,1825,,,,0x26390C75,CSA3
15:13:32.651,DOWN,38,101,114,2080,-3,255,-11793.46,0x66410072,CSA3
15:13:32.651,UP,39,101,27,2167,,,,0x2743BC1B,CSA3
15:13:32.651,DOWN,39,101,24,2435,-3,268,-11806.46,0x674C1818,CSA3
15:13:32.652,UP,40,101,961,2565,,,,0x28502FC1,CSA3
15:13:32.652,DOWN,40,101,958,2828,-3,263,-11801.46,0x685863BE,CSA3
15:13:32.652,UP,41,101,871,2927,,,,0x295B7F67,CSA3
15:13:32.652,DOWN,41,101,868,3190,-3,263,-11801.46,0x6963B364,CSA3
15:13:32.652,UP,42,101,781,3319,,,,0x2A67BF0D,CSA3
15:13:32.652,DOWN,42,101,778,3590,-3,271,-11809.46,0x6A70330A,CSA3
15:13:32.652,UP,43,101,691,3697,,,,0x2B738EB3,CSA3
15:13:32.652,DOWN,43,101,687,94,-4,-3603,-11781.62,0x6B02F2AF,CSA3
15:13:32.652,UP,44,101,600,230,,,,0x2C073658,CSA3
15:13:32.652,DOWN,44,101,597,511,-3,281,-11819.46,0x6C0FFA55,CSA3
15:13:32.652,UP,45,101,510,648,,,,0x2D1445FE,CSA3
15:13:32.652,DOWN,45,101,507,920,-3,272,-11810.46,0x6D1CC1FB,CSA3
