Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:13:44.327,UP,8,101,615,3294,,,,0x0866F667,CSA4
15:13:44.327,DOWN,8,101,605,109,-10,-3185,-35276.54,0x48036A5D,CSA4
15:13:44.327,UP,9,101,525,3674,,,,0x0972D60D,CSA4
15:13:44.327,DOWN,9,101,515,523,-10,-3151,-35310.54,0x49105A03,CSA4
15:13:44.327,UP,10,101,434,175,,,,0x0A057DB2,CSA4
15:13:44.327,DOWN,10,101,425,866,-9,691,-35306.38,0x4A1B11A9,CSA4
15:13:44.327,UP,11,101,344,520,,,,0x0B104558,CSA4
15:13:44.327,DOWN,11,101,335,1234,-9,714,-35329.38,0x4B26914F,CSA4
15:13:44.327,UP,12,101,254,969,,,,0x0C1E4CFE,CSA4
15:13:44.327,DOWN,12,101,245,1676,-9,707,-35322.38,0x4C3460F5,CSA4
15:13:44.327,UP,13,101,164,1343,,,,0x0D29FCA4,CSA4
15:13:44.327,DOWN,13,101,155,2018,-9,675,-35290.38,0x4D3F109B,CSA4
15:13:44.327,UP,14,101,74,1727,,,,0x0E35FC4A,CSA4
15:13:44.327,DOWN,14,101,65,2400,-9,673,-35288.38,0x4E4B0041,CSA4
15:13:44.327,UP,15,101,1008,2058,,,,0x0F4057F0,CSA4
15:13:44.327,DOWN,15,101,999,2756,-9,698,-35313.38,0x4F5623E7,CSA4
15:13:44.327,UP,16,101,918,2465,,,,0x104D0F96,CSA4
15:13:44.327,DOWN,16,101,909,3159,-9,694,-35309.38,0x5062BB8D,CSA4
15:13:44.327,UP,17,101,828,2809,,,,0x1157CF3C,CSA4
15:13:44.327,DOWN,17,101,819,3513,-9,704,-35319.38,0x516DCB33,CSA4
15:13:44.327,UP,18,101,738,3257,,,,0x1265CEE2,CSA4
15:13:44.327,DOWN,18,101,728,80,-10,-3177,-35284.54,0x520282D8,CSA4
15:13:44.327,UP,19,101,648,3561,,,,0x136F4E88,CSA4
15:13:44.327,DOWN,19,101,638,400,-10,-3161,-35300.54,0x530C827E,CSA4
15:13:44.327,UP,20,101,557,156,,,,0x1404E62D,CSA4
15:13:44.327,DOWN,20,101,548,866,-9,710,-35325.38,0x541B1224,CSA4
15:13:44.327,UP,21,101,467,534,,,,0x1510B5D3,CSA4
15:13:44.327,DOWN,21,101,458,1234,-9,700,-35315.38,0x552691CA,CSA4
15:13:44.327,UP,22,101,377,916,,,,0x161CA579,CSA4
15:13:44.327,DOWN,22,101,368,1578,-9,662,-35277.38,0x56315170,CSA4
15:13:44.327,UP,23,101,287,1343,,,,0x1729FD1F,CSA4
15:13:44.327,DOWN,23,101,278,2029,-9,686,-35301.38,0x573F6916,CSA4
15:13:44.327,UP,24,101,197,1707,,,,0x18355CC5,CSA4
15:13:44.327,DOWN,24,101,188,2400,-9,693,-35308.38,0x584B00BC,CSA4
15:13:44.327,UP,25,101,107,2125,,,,0x19426C6B,CSA4
15:13:44.327,DOWN,25,101,98,2814,-9,689,-35304.38,0x5957F062,CSA4
15:13:44.327,UP,26,101,17,2465,,,,0x1A4D0C11,CSA4
15:13:44.327,DOWN,26,101,8,3172,-9,707,-35322.38,0x5A632008,CSA4
15:13:44.327,UP,27,101,951,2898,,,,0x1B5A97B7,CSA4
15:13:44.327,DOWN,27,101,942,3606,-9,708,-35323.38,0x5B70B3AE,CSA4
15:13:44.327,UP,28,101,861,3218,,,,0x1C64975D,CSA4
15:13:44.327,DOWN,28,101,851,42,-10,-3176,-35285.54,0x5C015353,CSA4
15:13:44.327,UP,29,101,771,3606,,,,0x1D70B703,CSA4
15:13:44.327,DOWN,29,101,761,445,-10,-3161,-35300.54,0x5D0DEAF9,CSA4
15:13:44.327,UP,30,101,680,109,,,,0x1E036EA8,CSA4
15:13:44.327,DOWN,30,101,671,814,-9,705,-35320.38,0x5E19729F,CSA4
15:13:44.327,UP,31,101,590,534,,,,0x1F10B64E,CSA4
15:13:44.327,DOWN,31,101,581,1234,-9,700,-35315.38,0x5F269245,CSA4
15:13:44.327,UP,32,101,500,884,,,,0x201BA5F4,CSA4
15:13:44.327,DOWN,32,101,491,1578,-9,694,-35309.38,0x603151EB,CSA4
15:13:44.327,UP,33,101,410,1315,,,,0x21291D9A,CSA4
15:13:44.327,DOWN,33,101,401,1997,-9,682,-35297.38,0x613E6991,CSA4
15:13:44.327,UP,34,101,320,1665,,,,0x22340D40,CSA4
