Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:01:49.691,UP,60,001,707,717,,,,0x3C166EC3,CSA3
15:01:49.691,DOWN,60,001,707,3219,0,2502,-2502.00,0x7C649AC3,CSA3
15:01:49.691,UP,61,001,617,1108,,,,0x3D22A669,CSA3
15:01:49.691,DOWN,61,001,617,3606,0,2498,-2498.00,0x7D70B269,CSA3
15:01:49.691,UP,62,001,527,1468,,,,0x3E2DE60F,CSA3
15:01:49.691,DOWN,62,001,526,94,-1,-1374,-2472.15,0x7E02F20E,CSA3
15:01:49.691,UP,63,001,437,1861,,,,0x3F3A2DB5,CSA3
15:01:49.691,DOWN,63,001,436,497,-1,-1364,-2482.15,0x7F0F89B4,CSA3
15:01:49.691,UP,0,001,347,2239,,,,0x0045FD5B,CSA3
15:01:49.691,DOWN,0,001,346,866,-1,-1373,-2473.15,0x401B115A,CSA3
15:01:49.691,UP,1,001,257,2611,,,,0x01519D01,CSA3
15:01:49.691,DOWN,1,001,256,1247,-1,-1364,-2482.15,0x4126F900,CSA3
15:01:49.691,UP,2,001,167,3058,,,,0x025F94A7,CSA3
15:01:49.691,DOWN,2,001,166,1706,-1,-1352,-2494.15,0x423550A6,CSA3
15:01:49.691,UP,3,001,77,3420,,,,0x036AE44D,CSA3
15:01:49.691,DOWN,3,001,76,2057,-1,-1363,-2483.15,0x4340484C,CSA3
15:01:49.691,UP,4,001,1011,3805,,,,0x0476EFF3,CSA3
15:01:49.691,DOWN,4,001,1010,2454,-1,-1351,-2495.15,0x444CB3F2,CSA3
15:01:49.691,UP,5,001,920,336,,,,0x050A8798,CSA3
15:01:49.691,DOWN,5,001,920,2845,0,2509,-2509.00,0x4558EB98,CSA3
15:01:49.691,UP,6,001,830,648,,,,0x0614473E,CSA3
15:01:49.691,DOWN,6,001,830,3144,0,2496,-2496.00,0x4662433E,CSA3
15:01:49.691,UP,7,001,740,1108,,,,0x0722A6E4,CSA3
15:01:49.691,DOWN,7,001,740,3597,0,2489,-2489.00,0x47706AE4,CSA3
15:01:49.691,UP,8,001,650,1468,,,,0x082DE68A,CSA3
15:01:49.691,DOWN,8,001,649,80,-1,-1388,-2458.15,0x48028289,CSA3
