Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:25:48.565,UP,44,001,683,3113,,,,0x2C614EAB,CSA2
17:25:48.565,DOWN,44,001,683,786,0,-2327,2327.00,0x6C1892AB,CSA2
17:25:48.565,UP,45,001,593,3520,,,,0x2D6E0651,CSA2
17:25:48.565,DOWN,45,001,593,1168,0,-2352,2352.00,0x6D248251,CSA2
17:25:48.565,UP,46,001,502,86,,,,0x2E02B5F6,CSA2
17:25:48.565,DOWN,46,001,503,1601,1,1515,2331.15,0x6E3209F7,CSA2
17:25:48.565,UP,47,001,412,446,,,,0x2F0DF59C,CSA2
17:25:48.565,DOWN,47,001,413,1953,1,1507,2339.15,0x6F3D099D,CSA2
17:25:48.565,UP,48,001,322,843,,,,0x301A5D42,CSA2
17:25:48.565,DOWN,48,001,323,2340,1,1497,2349.15,0x70492143,CSA2
17:25:48.565,UP,49,001,232,1268,,,,0x3127A4E8,CSA2
17:25:48.565,DOWN,49,001,233,2761,1,1493,2353.15,0x715648E9,CSA2
17:25:48.565,UP,50,001,142,1604,,,,0x3232248E,CSA2
17:25:48.565,DOWN,50,001,143,3093,1,1489,2357.15,0x7260A88F,CSA2
17:25:48.565,UP,51,001,52,2002,,,,0x333E9434,CSA2
17:25:48.565,DOWN,51,001,53,3509,1,1507,2339.15,0x736DA835,CSA2
17:25:48.565,UP,52,001,986,2359,,,,0x3449BFDA,CSA2
17:25:48.565,DOWN,52,001,986,8,0,-2351,2351.00,0x740043DA,CSA2
17:25:48.565,UP,53,001,896,2770,,,,0x35569780,CSA2
17:25:48.565,DOWN,53,001,896,429,0,-2341,2341.00,0x750D6B80,CSA2
17:25:48.565,UP,54,001,806,3149,,,,0x36626F26,CSA2
17:25:48.565,DOWN,54,001,806,821,0,-2328,2328.00,0x7619AB26,CSA2
17:25:48.565,UP,55,001,716,3541,,,,0x376EAECC,CSA2
17:25:48.565,DOWN,55,001,716,1193,0,-2348,2348.00,0x77254ACC,CSA2
17:25:48.565,UP,56,001,625,34,,,,0x38011671,CSA2
17:25:48.565,DOWN,56,001,626,1543,1,1509,2337.15,0x78303A72,CSA2
17:25:48.565,UP,57,001,535,415,,,,0x390CFE17,CSA2
17:25:48.565,DOWN,57,001,536,1923,1,1508,2338.15,0x793C1A18,CSA2
17:25:48.565,UP,58,001,445,843,,,,0x3A1A5DBD,CSA2
17:25:48.565,DOWN,58,001,446,2340,1,1497,2349.15,0x7A4921BE,CSA2
17:25:48.565,UP,59,001,355,1223,,,,0x3B263D63,CSA2
17:25:48.565,DOWN,59,001,356,2737,1,1514,2332.15,0x7B558964,CSA2
17:25:48.565,UP,60,001,265,1648,,,,0x3C338509,CSA2
17:25:48.565,DOWN,60,001,266,3126,1,1478,2368.15,0x7C61B10A,CSA2
17:25:48.565,UP,61,001,175,2002,,,,0x3D3E94AF,CSA2
17:25:48.565,DOWN,61,001,176,3509,1,1507,2339.15,0x7D6DA8B0,CSA2
17:25:48.565,UP,62,001,85,2319,,,,0x3E487C55,CSA2
17:25:48.565,DOWN,62,001,86,3838,1,1519,2327.15,0x7E77F056,CSA2
17:25:48.565,UP,63,001,1019,2790,,,,0x3F5737FB,CSA2
17:25:48.565,DOWN,63,001,1019,444,0,-2346,2346.00,0x7F0DE3FB,CSA2
17:25:48.565,UP,0,001,929,3128,,,,0x0061C7A1,CSA2
17:25:48.565,DOWN,0,001,929,786,0,-2342,2342.00,0x401893A1,CSA2
17:25:48.565,UP,1,001,839,3481,,,,0x016CCF47,CSA2
17:25:48.566,DOWN,1,001,839,1126,0,-2355,2355.00,0x41233347,CSA2
17:25:48.566,UP,2,001,748,86,,,,0x0202B6EC,CSA2
17:25:48.566,DOWN,2,001,749,1601,1,1515,2331.15,0x42320AED,CSA2
17:25:48.566,UP,3,001,658,489,,,,0x030F4E92,CSA2
17:25:48.566,DOWN,3,001,659,1992,1,1503,2343.15,0x433E4293,CSA2
17:25:48.566,UP,4,001,568,797,,,,0x0418EE38,CSA2
17:25:48.566,DOWN,4,001,569,2300,1,1503,2343.15,0x4447E239,CSA2
17:25:48.566,UP,5,001,478,1182,,,,0x0524F5DE,CSA2
17:25:48.566,DOWN,5,001,479,2692,1,1510,2336.15,0x455421DF,CSA2
17:25:48.566,UP,6,001,388,1604,,,,0x06322584,CSA2
17:25:48.566,DOWN,6,001,389,3093,1,1489,2357.15,0x4660A985,CSA2
17:25:48.566,UP,7,001,298,1977,,,,0x073DCD2A,CSA2
17:25:48.566,DOWN,7,001,299,3481,1,1504,2342.15,0x476CC92B,CSA2
17:25:48.566,UP,8,001,208,2383,,,,0x084A7CD0,CSA2
17:25:48.566,DOWN,8,001,208,43,0,-2340,2340.00,0x480158D0,CSA2
17:25:48.566,UP,9,001,118,2770,,,,0x09569476,CSA2
17:25:48.566,DOWN,9,001,118,429,0,-2341,2341.00,0x490D6876,CSA2
17:25:48.566,UP,10,001,28,3071,,,,0x0A5FFC1C,CSA2
17:25:48.566,DOWN,10,001,28,724,0,-2347,2347.00,0x4A16A01C,CSA2
17:25:48.566,UP,11,001,962,3481,,,,0x0B6CCFC2,CSA2
17:25:48.566,DOWN,11,001,962,1141,0,-2340,2340.00,0x4B23ABC2,CSA2
17:25:48.566,UP,12,001,871,34,,,,0x0C011767,CSA2
17:25:48.566,DOWN,12,001,872,1543,1,1509,2337.15,0x4C303B68,CSA2
17:25:48.566,UP,13,001,781,432,,,,0x0D0D870D,CSA2
17:25:48.566,DOWN,13,001,782,1923,1,1491,2355.15,0x4D3C1B0E,CSA2
17:25:48.566,UP,14,001,691,809,,,,0x0E194EB3,CSA2
17:25:48.566,DOWN,14,001,692,2308,1,1499,2347.15,0x4E4822B4,CSA2
17:25:48.566,UP,15,001,601,1211,,,,0x0F25DE59,CSA2
17:25:48.566,DOWN,15,001,602,2717,1,1506,2340.15,0x4F54EA5A,CSA2
17:25:48.566,UP,16,001,511,1690,,,,0x1034D5FF,CSA2
17:25:48.566,DOWN,16,001,512,3200,1,1510,2336.15,0x50640200,CSA2
17:25:48.566,UP,17,001,421,1960,,,,0x113D45A5,CSA2
17:25:48.566,DOWN,17,001,422,3464,1,1504,2342.15,0x516C41A6,CSA2
17:25:48.566,UP,18,001,331,2383,,,,0x124A7D4B,CSA2
17:25:48.566,DOWN,18,001,331,28,0,-2355,2355.00,0x5200E14B,CSA2
17:25:48.566,UP,19,001,241,2770,,,,0x135694F1,CSA2
17:25:48.566,DOWN,19,001,241,411,0,-2359,2359.00,0x530CD8F1,CSA2
17:25:48.566,UP,20,001,151,3113,,,,0x14614C97,CSA2
17:25:48.566,DOWN,20,001,151,786,0,-2327,2327.00,0x54189097,CSA2
17:25:48.566,UP,21,001,61,3504,,,,0x156D843D,CSA2
17:25:48.566,DOWN,21,001,61,1168,0,-2336,2336.00,0x5524803D,CSA2
17:25:48.566,UP,22,001,994,34,,,,0x160117E2,CSA2
17:25:48.566,DOWN,22,001,995,1530,1,1496,2350.15,0x562FD3E3,CSA2
17:25:48.566,UP,23,001,904,415,,,,0x170CFF88,CSA2
17:25:48.566,DOWN,23,001,905,1923,1,1508,2338.15,0x573C1B89,CSA2
17:25:48.566,UP,24,001,814,776,,,,0x1818472E,CSA2
17:25:48.566,DOWN,24,001,815,2264,1,1488,2358.15,0x5846C32F,CSA2
17:25:48.566,UP,25,001,724,1245,,,,0x1926EED4,CSA2
17:25:48.566,DOWN,25,001,725,2737,1,1492,2354.15,0x59558AD5,CSA2
17:25:48.566,UP,26,001,634,1604,,,,0x1A32267A,CSA2
17:25:48.566,DOWN,26,001,635,3093,1,1489,2357.15,0x5A60AA7B,CSA2
17:25:48.566,UP,27,001,544,2030,,,,0x1B3F7620,CSA2
17:25:48.566,DOWN,27,001,545,3540,1,1510,2336.15,0x5B6EA221,CSA2
17:25:48.566,UP,28,001,454,2359,,,,0x1C49BDC6,CSA2
17:25:48.566,DOWN,28,001,454,18,0,-2341,2341.00,0x5C0091C6,CSA2
17:25:48.566,UP,29,001,364,2780,,,,0x1D56E56C,CSA2
17:25:48.566,DOWN,29,001,364,444,0,-2336,2336.00,0x5D0DE16C,CSA2
17:25:48.566,UP,30,001,274,3137,,,,0x1E620D12,CSA2
17:25:48.566,DOWN,30,001,274,806,0,-2331,2331.00,0x5E193112,CSA2
17:25:48.566,UP,31,001,184,3520,,,,0x1F6E04B8,CSA2
17:25:48.566,DOWN,31,001,184,1193,0,-2327,2327.00,0x5F2548B8,CSA2
