Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:26:12.078,UP,12,001,608,697,,,,0x0C15CE60,CSA4
17:26:12.078,DOWN,12,001,606,257,-2,-440,-7252.31,0x4C080A5E,CSA4
17:26:12.078,UP,13,001,518,1097,,,,0x0D224E06,CSA4
17:26:12.078,DOWN,13,001,516,666,-2,-431,-7261.31,0x4D14D204,CSA4
17:26:12.078,UP,14,001,428,1455,,,,0x0E2D7DAC,CSA4
17:26:12.078,DOWN,14,001,426,1013,-2,-442,-7250.31,0x4E1FA9AA,CSA4
17:26:12.078,UP,15,001,338,1857,,,,0x0F3A0D52,CSA4
17:26:12.078,DOWN,15,001,336,1416,-2,-441,-7251.31,0x4F2C4150,CSA4
17:26:12.078,UP,16,001,248,2277,,,,0x10472CF8,CSA4
17:26:12.078,DOWN,16,001,246,1835,-2,-442,-7250.31,0x503958F6,CSA4
17:26:12.078,UP,17,001,158,2606,,,,0x1151749E,CSA4
17:26:12.078,DOWN,17,001,156,2168,-2,-438,-7254.31,0x5143C09C,CSA4
17:26:12.078,UP,18,001,68,2992,,,,0x125D8444,CSA4
17:26:12.078,DOWN,18,001,66,2564,-2,-428,-7264.31,0x52502042,CSA4
17:26:12.078,UP,19,001,1002,3371,,,,0x13695FEA,CSA4
17:26:12.079,DOWN,19,001,1000,2921,-2,-450,-7242.31,0x535B4BE8,CSA4
17:26:12.079,UP,20,001,912,3733,,,,0x1474AF90,CSA4
17:26:12.079,DOWN,20,001,910,3287,-2,-446,-7246.31,0x5466BB8E,CSA4
17:26:12.079,UP,21,001,821,320,,,,0x150A0735,CSA4
17:26:12.079,DOWN,21,001,820,3723,-1,3403,-7249.15,0x55745B34,CSA4
17:26:12.079,UP,22,001,731,684,,,,0x161566DB,CSA4
17:26:12.079,DOWN,22,001,729,222,-2,-462,-7230.31,0x5606F2D9,CSA4
17:26:12.079,UP,23,001,641,1073,,,,0x17218E81,CSA4
