Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:33:43.585,UP,52,111,18,2135,,,,0x3442BC12,CSA1
17:33:43.585,DOWN,52,111,31,2737,13,602,49398.00,0x7455881F,CSA1
17:33:43.585,UP,53,111,952,2514,,,,0x354E97B8,CSA1
17:33:43.585,DOWN,53,111,965,3093,13,579,49421.00,0x7560ABC5,CSA1
17:33:43.585,UP,54,111,862,2925,,,,0x365B6F5E,CSA1
17:33:43.585,DOWN,54,111,875,3494,13,569,49431.00,0x766D336B,CSA1
17:33:43.585,UP,55,111,772,3300,,,,0x37672704,CSA1
17:33:43.585,DOWN,55,111,784,28,12,-3272,49425.85,0x7700E310,CSA1
17:33:43.585,UP,56,111,682,3692,,,,0x387366AA,CSA1
17:33:43.585,DOWN,56,111,694,444,12,-3248,49401.85,0x780DE2B6,CSA1
17:33:43.585,UP,57,111,591,190,,,,0x3905F64F,CSA1
17:33:43.585,DOWN,57,111,604,786,13,596,49404.00,0x7918925C,CSA1
17:33:43.585,UP,58,111,501,607,,,,0x3A12FDF5,CSA1
17:33:43.585,DOWN,58,111,514,1182,13,575,49425.00,0x7A24F202,CSA1
17:33:43.585,UP,59,111,411,958,,,,0x3B1DF59B,CSA1
17:33:43.585,DOWN,59,111,424,1543,13,585,49415.00,0x7B3039A8,CSA1
17:33:43.585,UP,60,111,321,1401,,,,0x3C2BCD41,CSA1
17:33:43.585,DOWN,60,111,334,1968,13,567,49433.00,0x7C3D814E,CSA1
17:33:43.585,UP,61,111,231,1797,,,,0x3D382CE7,CSA1
17:33:43.585,DOWN,61,111,244,2356,13,559,49441.00,0x7D49A0F4,CSA1
17:33:43.585,UP,62,111,141,2199,,,,0x3E44BC8D,CSA1
17:33:43.585,DOWN,62,111,154,2777,13,578,49422.00,0x7E56C89A,CSA1
17:33:43.585,UP,63,111,51,2483,,,,0x3F4D9C33,CSA1
17:33:43.585,DOWN,63,111,64,3081,13,598,49402.00,0x7F604840,CSA1
17:33:43.585,UP,0,111,985,2882,,,,0x005A17D9,CSA1
17:33:43.585,DOWN,0,111,998,3494,13,612,49388.00,0x406D33E6,CSA1
17:33:43.585,UP,1,111,895,3288,,,,0x0166C77F,CSA1
17:33:43.585,DOWN,1,111,907,28,12,-3260,49413.85,0x4100E38B,CSA1
17:33:43.585,UP,2,111,805,3714,,,,0x02741725,CSA1
17:33:43.586,DOWN,2,111,817,444,12,-3270,49423.85,0x420DE331,CSA1
17:33:43.586,UP,3,111,714,261,,,,0x03082ECA,CSA1
17:33:43.586,DOWN,3,111,727,821,13,560,49440.00,0x4319AAD7,CSA1
17:33:43.586,UP,4,111,624,607,,,,0x0412FE70,CSA1
17:33:43.586,DOWN,4,111,637,1193,13,586,49414.00,0x44254A7D,CSA1
17:33:43.586,UP,5,111,534,987,,,,0x051EDE16,CSA1
17:33:43.586,DOWN,5,111,547,1581,13,594,49406.00,0x45316A23,CSA1
17:33:43.586,UP,6,111,444,1428,,,,0x062CA5BC,CSA1
17:33:43.586,DOWN,6,111,457,2012,13,584,49416.00,0x463EE1C9,CSA1
17:33:43.586,UP,7,111,354,1797,,,,0x07382D62,CSA1
17:33:43.586,DOWN,7,111,367,2382,13,585,49415.00,0x474A716F,CSA1
17:33:43.586,UP,8,111,264,2121,,,,0x08424D08,CSA1
17:33:43.586,DOWN,8,111,277,2707,13,586,49414.00,0x48549915,CSA1
17:33:43.586,UP,9,111,174,2538,,,,0x094F54AE,CSA1
17:33:43.586,DOWN,9,111,187,3126,13,588,49412.00,0x4961B0BB,CSA1
17:33:43.586,UP,10,111,84,2901,,,,0x0A5AAC54,CSA1
