Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:33:31.924,UP,36,111,847,276,,,,0x2408A74F,CSA0
17:33:31.924,DOWN,36,111,869,2507,22,2231,82384.38,0x644E5B65,CSA0
17:33:31.924,UP,37,111,757,684,,,,0x251566F5,CSA0
17:33:31.924,DOWN,37,111,779,2897,22,2213,82402.38,0x655A8B0B,CSA0
17:33:31.924,UP,38,111,667,1040,,,,0x2620869B,CSA0
17:33:31.924,DOWN,38,111,689,3264,22,2224,82391.38,0x666602B1,CSA0
17:33:31.924,UP,39,111,577,1455,,,,0x272D7E41,CSA0
17:33:31.924,DOWN,39,111,599,3687,22,2232,82383.38,0x67733A57,CSA0
17:33:31.924,UP,40,111,487,1808,,,,0x283885E7,CSA0
17:33:31.924,DOWN,40,111,508,222,21,-1586,82355.23,0x6806F1FC,CSA0
17:33:31.924,UP,41,111,397,2209,,,,0x29450D8D,CSA0
17:33:31.924,DOWN,41,111,418,620,21,-1589,82358.23,0x691361A2,CSA0
17:33:31.924,UP,42,111,307,2547,,,,0x2A4F9D33,CSA0
17:33:31.924,DOWN,42,111,328,929,21,-1618,82387.23,0x6A1D0948,CSA0
17:33:31.924,UP,43,111,217,3003,,,,0x2B5DDCD9,CSA0
17:33:31.924,DOWN,43,111,238,1392,21,-1611,82380.23,0x6B2B80EE,CSA0
17:33:31.924,UP,44,111,127,3336,,,,0x2C68447F,CSA0
17:33:31.924,DOWN,44,111,148,1733,21,-1603,82372.23,0x6C362894,CSA0
17:33:31.924,UP,45,111,37,3770,,,,0x2D75D425,CSA0
17:33:31.924,DOWN,45,111,58,2152,21,-1618,82387.23,0x6D43403A,CSA0
17:33:31.924,UP,46,111,970,292,,,,0x2E0927CA,CSA0
17:33:31.924,DOWN,46,111,992,2507,22,2215,82400.38,0x6E4E5BE0,CSA0
17:33:31.924,UP,47,111,880,669,,,,0x2F14EF70,CSA0
17:33:31.924,DOWN,47,111,902,2910,22,2241,82374.38,0x6F5AF386,CSA0
17:33:31.924,UP,48,111,790,1056,,,,0x30210716,CSA0
17:33:31.924,DOWN,48,111,812,3264,22,2208,82407.38,0x7066032C,CSA0
17:33:31.924,UP,49,111,700,1455,,,,0x312D7EBC,CSA0
17:33:31.924,DOWN,49,111,722,3667,22,2212,82403.38,0x71729AD2,CSA0
17:33:31.924,UP,50,111,610,1808,,,,0x32388662,CSA0
17:33:31.924,DOWN,50,111,631,202,21,-1606,82375.23,0x72065277,CSA0
17:33:31.924,UP,51,111,520,2265,,,,0x3346CE08,CSA0
17:33:31.924,DOWN,51,111,541,653,21,-1612,82381.23,0x73146A1D,CSA0
17:33:31.924,UP,52,111,430,2622,,,,0x3451F5AE,CSA0
17:33:31.924,DOWN,52,111,451,993,21,-1629,82398.23,0x741F09C3,CSA0
17:33:31.924,UP,53,111,340,2984,,,,0x355D4554,CSA0
17:33:31.924,DOWN,53,111,361,1376,21,-1608,82377.23,0x752B0169,CSA0
17:33:31.924,UP,54,111,250,3386,,,,0x3669D4FA,CSA0
17:33:31.924,DOWN,54,111,271,1792,21,-1594,82363.23,0x7638010F,CSA0
17:33:31.924,UP,55,111,160,3733,,,,0x3774ACA0,CSA0
17:33:31.924,DOWN,55,111,181,2116,21,-1617,82386.23,0x774220B5,CSA0
17:33:31.924,UP,56,111,69,334,,,,0x380A7445,CSA0
17:33:31.924,DOWN,56,111,91,2544,22,2210,82405.38,0x784F805B,CSA0
17:33:31.924,UP,57,111,1003,684,,,,0x391567EB,CSA0
17:33:31.924,DOWN,57,111,1,2897,22,2213,82402.38,0x795A8801,CSA0
17:33:31.924,UP,58,111,913,1040,,,,0x3A208791,CSA0
17:33:31.924,DOWN,58,111,935,3264,22,2224,82391.38,0x7A6603A7,CSA0
17:33:31.924,UP,59,111,823,1455,,,,0x3B2D7F37,CSA0
17:33:31.924,DOWN,59,111,845,3654,22,2199,82416.38,0x7B72334D,CSA0
17:33:31.924,UP,60,111,733,1844,,,,0x3C39A6DD,CSA0
17:33:31.924,DOWN,60,111,754,222,21,-1622,82391.23,0x7C06F2F2,CSA0
17:33:31.924,UP,61,111,643,2249,,,,0x3D464E83,CSA0
17:33:31.924,DOWN,61,111,664,629,21,-1620,82389.23,0x7D13AA98,CSA0
17:33:31.924,UP,62,111,553,2606,,,,0x3E517629,CSA0
17:33:31.924,DOWN,62,111,574,993,21,-1613,82382.23,0x7E1F0A3E,CSA0
17:33:31.924,UP,63,111,463,2992,,,,0x3F5D85CF,CSA0
17:33:31.924,DOWN,63,111,484,1376,21,-1616,82385.23,0x7F2B01E4,CSA0
17:33:31.924,UP,0,111,373,3353,,,,0x0068CD75,CSA0
17:33:31.924,DOWN,0,111,394,1733,21,-1620,82389.23,0x4036298A,CSA0
17:33:31.924,UP,1,111,283,3770,,,,0x0175D51B,CSA0
