Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:31:33.327,UP,60,101,503,3436,,,,0x3C6B65F7,CSA0
17:31:33.327,DOWN,60,101,518,2179,15,-1257,58949.31,0x7C441A06,CSA0
17:31:33.327,UP,61,101,412,34,,,,0x3D01159C,CSA0
17:31:33.327,DOWN,61,101,428,2604,16,2570,58968.46,0x7D5161AC,CSA0
17:31:33.327,UP,62,101,322,351,,,,0x3E0AFD42,CSA0
17:31:33.328,DOWN,62,101,338,2915,16,2564,58974.46,0x7E5B1952,CSA0
17:31:33.328,UP,63,101,232,760,,,,0x3F17C4E8,CSA0
17:31:33.328,DOWN,63,101,248,3333,16,2573,58965.46,0x7F6828F8,CSA0
17:31:33.328,UP,0,101,142,1097,,,,0x00224C8E,CSA0
17:31:33.328,DOWN,0,101,158,3676,16,2579,58959.46,0x4072E09E,CSA0
17:31:33.328,UP,1,101,52,1546,,,,0x01305434,CSA0
17:31:33.328,DOWN,1,101,67,257,15,-1289,58981.31,0x41080843,CSA0
17:31:33.328,UP,2,101,986,1915,,,,0x023BDFDA,CSA0
17:31:33.328,DOWN,2,101,1001,653,15,-1262,58954.31,0x42146BE9,CSA0
17:31:33.328,UP,3,101,896,2293,,,,0x0347AF80,CSA0
17:31:33.328,DOWN,3,101,911,1048,15,-1245,58937.31,0x4320C38F,CSA0
17:31:33.328,UP,4,101,806,2681,,,,0x0453CF26,CSA0
17:31:33.328,DOWN,4,101,821,1392,15,-1289,58981.31,0x442B8335,CSA0
17:31:33.328,UP,5,101,716,3056,,,,0x055F86CC,CSA0
17:31:33.328,DOWN,5,101,731,1792,15,-1264,58956.31,0x453802DB,CSA0
17:31:33.328,UP,6,101,626,3420,,,,0x066AE672,CSA0
17:31:33.328,DOWN,6,101,641,2152,15,-1268,58960.31,0x46434281,CSA0
17:31:33.328,UP,7,101,536,3806,,,,0x0776F618,CSA0
17:31:33.328,DOWN,7,101,551,2544,15,-1262,58954.31,0x474F8227,CSA0
17:31:33.328,UP,8,101,445,367,,,,0x080B7DBD,CSA0
17:31:33.328,DOWN,8,101,461,2969,16,2602,58936.46,0x485CC9CD,CSA0
17:31:33.328,UP,9,101,355,797,,,,0x0918ED63,CSA0
17:31:33.328,DOWN,9,101,371,3368,16,2571,58967.46,0x49694173,CSA0
17:31:33.328,UP,10,101,265,1108,,,,0x0A22A509,CSA0
17:31:33.328,DOWN,10,101,281,3701,16,2593,58945.46,0x4A73A919,CSA0
17:31:33.328,UP,11,101,175,1482,,,,0x0B2E54AF,CSA0
17:31:33.328,DOWN,11,101,190,222,15,-1260,58952.31,0x4B06F0BE,CSA0
17:31:33.328,UP,12,101,85,1886,,,,0x0C3AF455,CSA0
17:31:33.328,DOWN,12,101,100,605,15,-1281,58973.31,0x4C12E864,CSA0
17:31:33.328,UP,13,101,1019,2293,,,,0x0D47AFFB,CSA0
17:31:33.328,DOWN,13,101,10,1013,15,-1280,58972.31,0x4D1FA80A,CSA0
17:31:33.328,UP,14,101,929,2651,,,,0x0E52DFA1,CSA0
17:31:33.328,DOWN,14,101,944,1408,15,-1243,58935.31,0x4E2C03B0,CSA0
17:31:33.328,UP,15,101,839,3038,,,,0x0F5EF747,CSA0
17:31:33.328,DOWN,15,101,854,1792,15,-1246,58938.31,0x4F380356,CSA0
17:31:33.328,UP,16,101,749,3420,,,,0x106AE6ED,CSA0
17:31:33.328,DOWN,16,101,764,2168,15,-1252,58944.31,0x5043C2FC,CSA0
17:31:33.328,UP,17,101,658,6,,,,0x11003692,CSA0
17:31:33.328,DOWN,17,101,674,2579,16,2573,58965.46,0x51509AA2,CSA0
17:31:33.328,UP,18,101,568,383,,,,0x120BFE38,CSA0
17:31:33.328,DOWN,18,101,584,2940,16,2557,58981.46,0x525BE248,CSA0
17:31:33.328,UP,19,101,478,760,,,,0x1317C5DE,CSA0
