Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:31:44.914,UP,12,101,174,2085,,,,0x0C412CAE,CSA1
17:31:44.914,DOWN,12,101,183,1392,9,-693,35308.38,0x4C2B80B7,CSA1
17:31:44.914,UP,13,101,84,1144,,,,0x0D23C454,CSA1
17:31:44.914,DOWN,13,101,93,411,9,-733,35348.38,0x4D0CD85D,CSA1
17:31:44.914,UP,14,101,1018,1565,,,,0x0E30EFFA,CSA1
17:31:44.914,DOWN,14,101,3,821,9,-744,35359.38,0x4E19A803,CSA1
17:31:44.914,UP,15,101,928,1886,,,,0x0F3AF7A0,CSA1
17:31:44.914,DOWN,15,101,937,1153,9,-733,35348.38,0x4F240BA9,CSA1
17:31:44.914,UP,16,101,838,2249,,,,0x10464F46,CSA1
17:31:44.914,DOWN,16,101,847,1505,9,-744,35359.38,0x502F0B4F,CSA1
17:31:44.914,UP,17,101,748,2651,,,,0x1152DEEC,CSA1
17:31:44.914,DOWN,17,101,757,1923,9,-728,35343.38,0x513C1AF5,CSA1
17:31:44.914,UP,18,101,658,3087,,,,0x12607E92,CSA1
17:31:44.914,DOWN,18,101,667,2382,9,-705,35320.38,0x524A729B,CSA1
17:31:44.914,UP,19,101,568,3452,,,,0x136BE638,CSA1
17:31:44.914,DOWN,19,101,577,2737,9,-715,35330.38,0x53558A41,CSA1
17:31:44.914,UP,20,101,478,3770,,,,0x1475D5DE,CSA1
17:31:44.914,DOWN,20,101,487,3062,9,-708,35323.38,0x545FB1E7,CSA1
17:31:44.914,UP,21,101,387,351,,,,0x150AFD83,CSA1
17:31:44.914,DOWN,21,101,397,3448,10,3097,35364.54,0x556BC18D,CSA1
17:31:44.914,UP,22,101,297,776,,,,0x16184529,CSA1
17:31:44.914,DOWN,22,101,306,58,9,-718,35333.38,0x5601D132,CSA1
17:31:44.914,UP,23,101,207,1174,,,,0x1724B4CF,CSA1
17:31:44.914,DOWN,23,101,216,444,9,-730,35345.38,0x570DE0D8,CSA1
17:31:44.914,UP,24,101,117,1546,,,,0x18305475,CSA1
17:31:44.914,DOWN,24,101,126,821,9,-725,35340.38,0x5819A87E,CSA1
17:31:44.914,UP,25,101,27,1930,,,,0x193C541B,CSA1
17:31:44.914,DOWN,25,101,36,1207,9,-723,35338.38,0x5925B824,CSA1
17:31:44.914,UP,26,101,961,2277,,,,0x1A472FC1,CSA1
17:31:44.914,DOWN,26,101,970,1565,9,-712,35327.38,0x5A30EBCA,CSA1
17:31:44.915,UP,27,101,871,2651,,,,0x1B52DF67,CSA1
17:31:44.915,DOWN,27,101,880,1940,9,-711,35326.38,0x5B3CA370,CSA1
17:31:44.915,UP,28,101,781,3038,,,,0x1C5EF70D,CSA1
17:31:44.915,DOWN,28,101,790,2316,9,-722,35337.38,0x5C486316,CSA1
17:31:44.915,UP,29,101,691,3481,,,,0x1D6CCEB3,CSA1
17:31:44.915,DOWN,29,101,700,2761,9,-720,35335.38,0x5D564ABC,CSA1
17:31:44.915,UP,30,101,601,3819,,,,0x1E775E59,CSA1
17:31:44.915,DOWN,30,101,610,3093,9,-726,35341.38,0x5E60AA62,CSA1
17:31:44.915,UP,31,101,510,415,,,,0x1F0CFDFE,CSA1
17:31:44.915,DOWN,31,101,520,3540,10,3125,35336.54,0x5F6EA208,CSA1
17:31:44.915,UP,32,101,420,709,,,,0x20162DA4,CSA1
17:31:44.915,DOWN,32,101,429,8,9,-701,35316.38,0x600041AD,CSA1
17:31:44.915,UP,33,101,330,1211,,,,0x2125DD4A,CSA1
17:31:44.915,DOWN,33,101,339,476,9,-735,35350.38,0x610EE153,CSA1
17:31:44.915,UP,34,101,240,1526,,,,0x222FB4F0,CSA1
17:31:44.915,DOWN,34,101,249,786,9,-740,35355.38,0x621890F9,CSA1
17:31:44.915,UP,35,101,150,1942,,,,0x233CB496,CSA1
17:31:44.915,DOWN,35,101,159,1207,9,-735,35350.38,0x6325B89F,CSA1
17:31:44.915,UP,36,101,60,2293,,,,0x2447AC3C,CSA1
17:31:44.915,DOWN,36,101,69,1601,9,-692,35307.38,0x64320845,CSA1
17:31:44.915,UP,37,101,994,2651,,,,0x2552DFE2,CSA1
17:31:44.915,DOWN,37,101,1003,1923,9,-728,35343.38,0x653C1BEB,CSA1
17:31:44.915,UP,38,101,904,3071,,,,0x265FFF88,CSA1
17:31:44.915,DOWN,38,101,913,2340,9,-731,35346.38,0x66492391,CSA1
17:31:44.915,UP,39,101,814,3436,,,,0x276B672E,CSA1
17:31:44.915,DOWN,39,101,823,2737,9,-699,35314.38,0x67558B37,CSA1
17:31:44.915,UP,40,101,724,3833,,,,0x2877CED4,CSA1
17:31:44.915,DOWN,40,101,733,3093,9,-740,35355.38,0x6860AADD,CSA1
17:31:44.915,UP,41,101,633,351,,,,0x290AFE79,CSA1
17:31:44.915,DOWN,41,101,643,3473,10,3122,35339.54,0x696C8A83,CSA1
17:31:44.915,UP,42,101,543,760,,,,0x2A17C61F,CSA1
17:31:44.915,DOWN,42,101,552,43,9,-717,35332.38,0x6A015A28,CSA1
17:31:44.915,UP,43,101,453,1163,,,,0x2B245DC5,CSA1
17:31:44.915,DOWN,43,101,462,429,9,-734,35349.38,0x6B0D69CE,CSA1
17:31:44.915,UP,44,101,363,1515,,,,0x2C2F5D6B,CSA1
17:31:44.915,DOWN,44,101,372,786,9,-729,35344.38,0x6C189174,CSA1
17:31:44.915,UP,45,101,273,1900,,,,0x2D3B6511,CSA1
17:31:44.915,DOWN,45,101,282,1168,9,-732,35347.38,0x6D24811A,CSA1
17:31:44.915,UP,46,101,183,2308,,,,0x2E4824B7,CSA1
17:31:44.915,DOWN,46,101,192,1601,9,-707,35322.38,0x6E3208C0,CSA1
17:31:44.915,UP,47,101,93,2681,,,,0x2F53CC5D,CSA1
17:31:44.915,DOWN,47,101,102,1968,9,-713,35328.38,0x6F3D8066,CSA1
17:31:44.915,UP,48,101,3,3038,,,,0x305EF403,CSA1
17:31:44.915,DOWN,48,101,12,2316,9,-722,35337.38,0x7048600C,CSA1
17:31:44.915,UP,49,101,937,3469,,,,0x316C6FA9,CSA1
17:31:44.915,DOWN,49,101,946,2737,9,-732,35347.38,0x71558BB2,CSA1
17:31:44.915,UP,50,101,847,3806,,,,0x3276F74F,CSA1
17:31:44.915,DOWN,50,101,856,3071,9,-735,35350.38,0x725FFB58,CSA1
17:31:44.915,UP,51,101,756,383,,,,0x330BFEF4,CSA1
17:31:44.915,DOWN,51,101,766,3494,10,3111,35350.54,0x736D32FE,CSA1
17:31:44.915,UP,52,101,666,787,,,,0x34189E9A,CSA1
17:31:44.915,DOWN,52,101,675,58,9,-729,35344.38,0x7401D2A3,CSA1
17:31:44.915,UP,53,101,576,1097,,,,0x35224E40,CSA1
17:31:44.915,DOWN,53,101,585,390,9,-707,35322.38,0x750C3249,CSA1
17:31:44.915,UP,54,101,486,1526,,,,0x362FB5E6,CSA1
17:31:44.915,DOWN,54,101,495,786,9,-740,35355.38,0x761891EF,CSA1
17:31:44.915,UP,55,101,396,1915,,,,0x373BDD8C,CSA1
17:31:44.915,DOWN,55,101,405,1193,9,-722,35337.38,0x77254995,CSA1
17:31:44.915,UP,56,101,306,2332,,,,0x3848E532,CSA1
17:31:44.915,DOWN,56,101,315,1620,9,-712,35327.38,0x7832A13B,CSA1
17:31:44.915,UP,57,101,216,2681,,,,0x3953CCD8,CSA1
17:31:44.915,DOWN,57,101,225,1968,9,-713,35328.38,0x793D80E1,CSA1
17:31:44.915,UP,58,101,126,3038,,,,0x3A5EF47E,CSA1
17:31:44.915,DOWN,58,101,135,2316,9,-722,35337.38,0x7A486087,CSA1
17:31:44.915,UP,59,101,36,3400,,,,0x3B6A4424,CSA1
17:31:44.915,DOWN,59,101,45,2675,9,-725,35340.38,0x7B53982D,CSA1
17:31:44.915,UP,60,101,970,3844,,,,0x3C7827CA,CSA1
17:31:44.915,DOWN,60,101,979,3126,9,-718,35333.38,0x7C61B3D3,CSA1
17:31:44.915,UP,61,101,879,399,,,,0x3D0C7F6F,CSA1
17:31:44.915,DOWN,61,101,889,3540,10,3141,35320.54,0x7D6EA379,CSA1
17:31:44.915,UP,62,101,789,709,,,,0x3E162F15,CSA1
17:31:44.915,DOWN,62,101,798,8,9,-701,35316.38,0x7E00431E,CSA1
17:31:44.915,UP,63,101,699,1083,,,,0x3F21DEBB,CSA1
17:31:44.915,DOWN,63,101,708,390,9,-693,35308.38,0x7F0C32C4,CSA1
17:31:44.915,UP,0,101,609,1565,,,,0x0030EE61,CSA1
17:31:44.915,DOWN,0,101,618,821,9,-744,35359.38,0x4019AA6A,CSA1
17:31:44.915,UP,1,101,519,1878,,,,0x013AB607,CSA1
17:31:44.915,DOWN,1,101,528,1135,9,-743,35358.38,0x41237A10,CSA1
17:31:44.915,UP,2,101,429,2359,,,,0x0249BDAD,CSA1
17:31:44.915,DOWN,2,101,438,1635,9,-724,35339.38,0x423319B6,CSA1
17:31:44.915,UP,3,101,339,2658,,,,0x03531553,CSA1
17:31:44.915,DOWN,3,101,348,1953,9,-705,35320.38,0x433D095C,CSA1
17:31:44.915,UP,4,101,249,3071,,,,0x045FFCF9,CSA1
17:31:44.915,DOWN,4,101,258,2340,9,-731,35346.38,0x44492102,CSA1
17:31:44.915,UP,5,101,159,3504,,,,0x056D849F,CSA1
17:31:44.915,DOWN,5,101,168,2777,9,-727,35342.38,0x4556C8A8,CSA1
17:31:44.915,UP,6,101,68,49,,,,0x06018C44,CSA1
17:31:44.915,DOWN,6,101,78,3153,10,3104,35357.54,0x4662884E,CSA1
17:31:44.915,UP,7,101,1002,351,,,,0x070AFFEA,CSA1
17:31:44.915,DOWN,7,101,1012,3464,10,3113,35348.54,0x476C43F4,CSA1
17:31:44.915,UP,8,101,912,709,,,,0x08162F90,CSA1
17:31:44.915,DOWN,8,101,922,3838,10,3129,35332.54,0x4877F39A,CSA1
17:31:44.915,UP,9,101,822,1182,,,,0x0924F736,CSA1
17:31:44.915,DOWN,9,101,831,460,9,-722,35337.38,0x490E633F,CSA1
17:31:44.915,UP,10,101,732,1546,,,,0x0A3056DC,CSA1
17:31:44.915,DOWN,10,101,741,821,9,-725,35340.38,0x4A19AAE5,CSA1
