Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:32:31.986,UP,12,101,154,890,,,,0x0C1BD49A,CSA5
17:32:31.986,DOWN,12,101,139,2217,-15,1327,-59019.31,0x4C45488B,CSA5
17:32:31.986,UP,13,101,66,2938,,,,0x0D5BD442,CSA5
17:32:31.986,DOWN,13,101,50,460,-16,-2478,-59060.46,0x4D0E6032,CSA5
17:32:31.986,UP,14,101,1000,3336,,,,0x0E6847E8,CSA5
17:32:31.986,DOWN,14,101,984,843,-16,-2493,-59045.46,0x4E1A5BD8,CSA5
17:32:31.986,UP,15,101,910,3714,,,,0x0F74178E,CSA5
17:32:31.986,DOWN,15,101,894,1224,-16,-2490,-59048.46,0x4F26437E,CSA5
17:32:31.986,UP,16,101,819,276,,,,0x1008A733,CSA5
17:32:31.986,DOWN,16,101,804,1635,-15,1359,-59051.31,0x50331B24,CSA5
17:32:31.986,UP,17,101,729,640,,,,0x111406D9,CSA5
17:32:31.986,DOWN,17,101,714,1968,-15,1328,-59020.31,0x513D82CA,CSA5
17:32:31.986,UP,18,101,639,1040,,,,0x1220867F,CSA5
17:32:31.986,DOWN,18,101,624,2382,-15,1342,-59034.31,0x524A7270,CSA5
17:32:31.986,UP,19,101,549,1383,,,,0x132B3E25,CSA5
17:32:31.986,DOWN,19,101,534,2737,-15,1354,-59046.31,0x53558A16,CSA5
17:32:31.986,UP,20,101,459,1808,,,,0x143885CB,CSA5
17:32:31.986,DOWN,20,101,444,3170,-15,1362,-59054.31,0x546311BC,CSA5
17:32:31.986,UP,21,101,369,2161,,,,0x15438D71,CSA5
17:32:31.986,DOWN,21,101,354,3540,-15,1379,-59071.31,0x556EA162,CSA5
17:32:31.986,UP,22,101,279,2547,,,,0x164F9D17,CSA5
17:32:31.986,DOWN,22,101,263,43,-16,-2504,-59034.46,0x56015907,CSA5
17:32:31.986,UP,23,101,189,2911,,,,0x175AFCBD,CSA5
17:32:31.986,DOWN,23,101,173,444,-16,-2467,-59071.46,0x570DE0AD,CSA5
17:32:31.986,UP,24,101,99,3353,,,,0x1868CC63,CSA5
17:32:31.986,DOWN,24,101,83,857,-16,-2496,-59042.46,0x581AC853,CSA5
17:32:31.986,UP,25,101,9,3714,,,,0x19741409,CSA5
17:32:31.986,DOWN,25,101,1017,1236,-16,-2478,-59060.46,0x5926A3F9,CSA5
17:32:31.986,UP,26,101,942,244,,,,0x1A07A7AE,CSA5
17:32:31.986,DOWN,26,101,927,1601,-15,1357,-59049.31,0x5A320B9F,CSA5
17:32:31.986,UP,27,101,852,640,,,,0x1B140754,CSA5
17:32:31.986,DOWN,27,101,837,1968,-15,1328,-59020.31,0x5B3D8345,CSA5
17:32:31.986,UP,28,101,762,1007,,,,0x1C1F7EFA,CSA5
17:32:31.986,DOWN,28,101,747,2356,-15,1349,-59041.31,0x5C49A2EB,CSA5
17:32:31.986,UP,29,101,672,1428,,,,0x1D2CA6A0,CSA5
17:32:31.986,DOWN,29,101,657,2777,-15,1349,-59041.31,0x5D56CA91,CSA5
17:32:31.986,UP,30,101,582,1783,,,,0x1E37BE46,CSA5
17:32:31.986,DOWN,30,101,567,3126,-15,1343,-59035.31,0x5E61B237,CSA5
17:32:31.986,UP,31,101,492,2147,,,,0x1F431DEC,CSA5
17:32:31.986,DOWN,31,101,477,3509,-15,1362,-59054.31,0x5F6DA9DD,CSA5
17:32:31.986,UP,32,101,402,2574,,,,0x20507592,CSA5
17:32:31.986,DOWN,32,101,386,80,-16,-2494,-59044.46,0x60028182,CSA5
17:32:31.986,UP,33,101,312,2938,,,,0x215BD538,CSA5
17:32:31.986,DOWN,33,101,296,460,-16,-2478,-59060.46,0x610E6128,CSA5
17:32:31.986,UP,34,101,222,3273,,,,0x22664CDE,CSA5
17:32:31.986,DOWN,34,101,206,786,-16,-2487,-59051.46,0x621890CE,CSA5
17:32:31.986,UP,35,101,132,3714,,,,0x23741484,CSA5
17:32:31.986,DOWN,35,101,116,1217,-16,-2497,-59041.46,0x63260874,CSA5
17:32:31.986,UP,36,101,41,261,,,,0x24082C29,CSA5
17:32:31.986,DOWN,36,101,26,1635,-15,1374,-59066.31,0x6433181A,CSA5
17:32:31.986,UP,37,101,975,695,,,,0x2515BFCF,CSA5
17:32:31.986,DOWN,37,101,960,2048,-15,1353,-59045.31,0x654003C0,CSA5
17:32:31.986,UP,38,101,885,975,,,,0x261E7F75,CSA5
17:32:31.986,DOWN,38,101,870,2340,-15,1365,-59057.31,0x66492366,CSA5
17:32:31.986,UP,39,101,795,1414,,,,0x272C371B,CSA5
17:32:31.986,DOWN,39,101,780,2737,-15,1323,-59015.31,0x67558B0C,CSA5
17:32:31.986,UP,40,101,705,1770,,,,0x283756C1,CSA5
17:32:31.986,DOWN,40,101,690,3126,-15,1356,-59048.31,0x6861B2B2,CSA5
17:32:31.986,UP,41,101,615,2174,,,,0x2943F667,CSA5
17:32:31.986,DOWN,41,101,600,3540,-15,1366,-59058.31,0x696EA258,CSA5
17:32:31.986,UP,42,101,525,2514,,,,0x2A4E960D,CSA5
