Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:10:36.978,UP,28,111,388,1371,,,,0x1C2ADD84,CSA5
15:10:36.978,DOWN,28,111,367,2795,-21,1424,-82193.23,0x5C57596F,CSA5
15:10:36.978,UP,29,111,298,1770,,,,0x1D37552A,CSA5
15:10:36.978,DOWN,29,111,277,3204,-21,1434,-82203.23,0x5D642115,CSA5
15:10:36.978,UP,30,111,208,2141,,,,0x1E42ECD0,CSA5
15:10:36.978,DOWN,30,111,187,3558,-21,1417,-82186.23,0x5E6F30BB,CSA5
15:10:36.978,UP,31,111,118,2565,,,,0x1F502C76,CSA5
15:10:36.978,DOWN,31,111,96,94,-22,-2471,-82144.38,0x5F02F060,CSA5
15:10:36.978,UP,32,111,28,2942,,,,0x205BF41C,CSA5
15:10:36.978,DOWN,32,111,6,480,-22,-2462,-82153.38,0x600F0006,CSA5
15:10:36.978,UP,33,111,962,3335,,,,0x21683FC2,CSA5
15:10:36.978,DOWN,33,111,940,920,-22,-2415,-82200.38,0x611CC3AC,CSA5
15:10:36.978,UP,34,111,872,3720,,,,0x22744768,CSA5
15:10:36.978,DOWN,34,111,850,1276,-22,-2444,-82171.38,0x6227E352,CSA5
15:10:36.978,UP,35,111,781,207,,,,0x23067F0D,CSA5
15:10:36.978,DOWN,35,111,760,1633,-21,1426,-82195.23,0x63330AF8,CSA5
15:10:36.978,UP,36,111,691,648,,,,0x241446B3,CSA5
15:10:36.978,DOWN,36,111,670,2100,-21,1452,-82221.23,0x6441A29E,CSA5
15:10:36.978,UP,37,111,601,986,,,,0x251ED659,CSA5
15:10:36.978,DOWN,37,111,580,2416,-21,1430,-82199.23,0x654B8244,CSA5
15:10:36.978,UP,38,111,511,1451,,,,0x262D5DFF,CSA5
15:10:36.978,DOWN,38,111,490,2860,-21,1409,-82178.23,0x665961EA,CSA5
15:10:36.978,UP,39,111,421,1843,,,,0x27399DA5,CSA5
15:10:36.978,DOWN,39,111,400,3231,-21,1388,-82157.23,0x6764F990,CSA5
15:10:36.978,UP,40,111,331,2181,,,,0x28442D4B,CSA5
15:10:36.978,DOWN,40,111,310,3597,-21,1416,-82185.23,0x68706936,CSA5
15:10:36.978,UP,41,111,241,2592,,,,0x295104F1,CSA5
15:10:36.978,DOWN,41,111,219,129,-22,-2463,-82152.38,0x690408DB,CSA5
15:10:36.978,UP,42,111,151,2887,,,,0x2A5A3C97,CSA5
15:10:36.978,DOWN,42,111,129,429,-22,-2458,-82157.38,0x6A0D6881,CSA5
15:10:36.978,UP,43,111,61,3357,,,,0x2B68EC3D,CSA5
15:10:36.978,DOWN,43,111,39,920,-22,-2437,-82178.38,0x6B1CC027,CSA5
15:10:36.978,UP,44,111,995,3711,,,,0x2C73FFE3,CSA5
15:10:36.978,DOWN,44,111,973,1261,-22,-2450,-82165.38,0x6C276BCD,CSA5
15:10:36.978,UP,45,111,904,245,,,,0x2D07AF88,CSA5
15:10:36.978,DOWN,45,111,883,1676,-21,1431,-82200.23,0x6D346373,CSA5
15:10:36.978,UP,46,111,814,648,,,,0x2E14472E,CSA5
15:10:36.978,DOWN,46,111,793,2044,-21,1396,-82165.23,0x6E3FE319,CSA5
15:10:36.978,UP,47,111,724,1007,,,,0x2F1F7ED4,CSA5
