Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
15:08:22.561,UP,12,110,663,3622,,,,0x0C713697,CSA2
15:08:22.561,DOWN,12,110,666,480,3,-3142,14680.46,0x4C0F029A,CSA2
15:08:22.561,UP,13,110,572,127,,,,0x0D03FE3C,CSA2
15:08:22.561,DOWN,13,110,576,866,4,739,14645.62,0x4D1B1240,CSA2
15:08:22.561,UP,14,110,482,553,,,,0x0E114DE2,CSA2
15:08:22.561,DOWN,14,110,486,1287,4,734,14650.62,0x4E2839E6,CSA2
15:08:22.561,UP,15,110,392,933,,,,0x0F1D2D88,CSA2
15:08:22.561,DOWN,15,110,396,1691,4,758,14626.62,0x4F34D98C,CSA2
15:08:22.561,UP,16,110,302,1280,,,,0x1028052E,CSA2
15:08:22.561,DOWN,16,110,306,2009,4,729,14655.62,0x503EC932,CSA2
15:08:22.561,UP,17,110,212,1665,,,,0x11340CD4,CSA2
15:08:22.561,DOWN,17,110,216,2416,4,751,14633.62,0x514B80D8,CSA2
15:08:22.561,UP,18,110,122,2125,,,,0x12426C7A,CSA2
15:08:22.561,DOWN,18,110,126,2860,4,735,14649.62,0x5259607E,CSA2
15:08:22.561,UP,19,110,32,2439,,,,0x134C3C20,CSA2
15:08:22.561,DOWN,19,110,36,3190,4,751,14633.62,0x5363B024,CSA2
15:08:22.561,UP,20,110,966,2799,,,,0x14577FC6,CSA2
15:08:22.561,DOWN,20,110,970,3535,4,736,14648.62,0x546E7BCA,CSA2
15:08:22.561,UP,21,110,876,3257,,,,0x1565CF6C,CSA2
15:08:22.561,DOWN,21,110,879,129,3,-3128,14666.46,0x55040B6F,CSA2
15:08:22.561,UP,22,110,786,3606,,,,0x1670B712,CSA2
15:08:22.561,DOWN,22,110,789,462,3,-3144,14682.46,0x560E7315,CSA2
15:08:22.561,UP,23,110,695,109,,,,0x17036EB7,CSA2
15:08:22.561,DOWN,23,110,699,851,4,742,14642.62,0x571A9ABB,CSA2
15:08:22.561,UP,24,110,605,576,,,,0x1812065D,CSA2
15:08:22.561,DOWN,24,110,609,1305,4,729,14655.62,0x5828CA61,CSA2
15:08:22.561,UP,25,110,515,951,,,,0x191DBE03,CSA2
15:08:22.561,DOWN,25,110,519,1691,4,740,14644.62,0x5934DA07,CSA2
15:08:22.561,UP,26,110,425,1300,,,,0x1A28A5A9,CSA2
15:08:22.561,DOWN,26,110,429,2044,4,744,14640.62,0x5A3FE1AD,CSA2
15:08:22.561,UP,27,110,335,1665,,,,0x1B340D4F,CSA2
15:08:22.561,DOWN,27,110,339,2416,4,751,14633.62,0x5B4B8153,CSA2
15:08:22.561,UP,28,110,245,2075,,,,0x1C40DCF5,CSA2
15:08:22.561,DOWN,28,110,249,2814,4,739,14645.62,0x5C57F0F9,CSA2
15:08:22.561,UP,29,110,155,2465,,,,0x1D4D0C9B,CSA2
15:08:22.561,DOWN,29,110,159,3204,4,739,14645.62,0x5D64209F,CSA2
15:08:22.561,UP,30,110,65,2844,,,,0x1E58E441,CSA2
15:08:22.561,DOWN,30,110,69,3558,4,714,14670.62,0x5E6F3045,CSA2
15:08:22.561,UP,31,110,999,3257,,,,0x1F65CFE7,CSA2
15:08:22.561,DOWN,31,110,1002,109,3,-3148,14686.46,0x5F036BEA,CSA2
15:08:22.561,UP,32,110,909,3640,,,,0x2071C78D,CSA2
15:08:22.561,DOWN,32,110,912,511,3,-3129,14667.46,0x600FFB90,CSA2
15:08:22.561,UP,33,110,818,109,,,,0x21036F32,CSA2
15:08:22.561,DOWN,33,110,822,840,4,731,14653.62,0x611A4336,CSA2
15:08:22.561,UP,34,110,728,563,,,,0x22119ED8,CSA2
15:08:22.561,DOWN,34,110,732,1305,4,742,14642.62,0x6228CADC,CSA2
15:08:22.561,UP,35,110,638,916,,,,0x231CA67E,CSA2
