Time,Ch,ID,Sel,Coarse,Fine,CoarseDiff,FineDiff,Delta_ps,RawHex,CSA_Label
17:29:41.775,UP,40,011,600,1546,,,,0x28305658,CSA3
17:29:41.775,DOWN,40,011,598,963,-2,-583,-7109.31,0x681E1A56,CSA3
17:29:41.775,UP,41,011,510,1977,,,,0x293DCDFE,CSA3
17:29:41.775,DOWN,41,011,508,1392,-2,-585,-7107.31,0x692B81FC,CSA3
17:29:41.775,UP,42,011,420,2359,,,,0x2A49BDA4,CSA3
17:29:41.775,DOWN,42,011,418,1792,-2,-567,-7125.31,0x6A3801A2,CSA3
17:29:41.775,UP,43,011,330,2770,,,,0x2B56954A,CSA3
17:29:41.775,DOWN,43,011,328,2179,-2,-591,-7101.31,0x6B441948,CSA3
17:29:41.775,UP,44,011,240,3149,,,,0x2C626CF0,CSA3
17:29:41.775,DOWN,44,011,238,2579,-2,-570,-7122.31,0x6C5098EE,CSA3
17:29:41.775,UP,45,011,150,3520,,,,0x2D6E0496,CSA3
17:29:41.775,DOWN,45,011,148,2921,-2,-599,-7093.31,0x6D5B4894,CSA3
17:29:41.775,UP,46,011,59,69,,,,0x2E022C3B,CSA3
17:29:41.775,DOWN,46,011,58,3322,-1,3253,-7099.15,0x6E67D03A,CSA3
17:29:41.775,UP,47,011,993,460,,,,0x2F0E67E1,CSA3
17:29:41.775,DOWN,47,011,992,3723,-1,3263,-7109.15,0x6F745BE0,CSA3
17:29:41.775,UP,48,011,903,823,,,,0x3019BF87,CSA3
17:29:41.775,DOWN,48,011,901,222,-2,-601,-7091.31,0x7006F385,CSA3
17:29:41.775,UP,49,011,813,1268,,,,0x3127A72D,CSA3
17:29:41.775,DOWN,49,011,811,666,-2,-602,-7090.31,0x7114D32B,CSA3
17:29:41.775,UP,50,011,723,1594,,,,0x3231D6D3,CSA3
17:29:41.775,DOWN,50,011,721,1013,-2,-581,-7111.31,0x721FAAD1,CSA3
17:29:41.775,UP,51,011,633,1930,,,,0x333C5679,CSA3
17:29:41.775,DOWN,51,011,631,1359,-2,-571,-7121.31,0x732A7A77,CSA3
17:29:41.775,UP,52,011,543,2308,,,,0x3448261F,CSA3
